,Map1_Dust2,Map1_Vertigo,Map1_Inferno,Map1_Overpass,Map1_Train,Map1_Mirage,Map1_Nuke,Map2_Dust2,Map2_Vertigo,Map2_Inferno,Map2_Overpass,Map2_Train,Map2_Mirage,Map2_Nuke,Team1Rank,Team2Rank,Team1WinPercentageMirage,Team1WinPercentageDust2,Team1WinPercentageNuke,Team1WinPercentageOverpass,Team1WinPercentageInferno,Team1WinPercentageVertigo,Team1WinPercentageTrain,Team1WinPercentageCache,Team2WinPercentageMirage,Team2WinPercentageDust2,Team2WinPercentageNuke,Team2WinPercentageOverpass,Team2WinPercentageInferno,Team2WinPercentageVertigo,Team2WinPercentageTrain,Team2WinPercentageCache,Team1ConfidencePickMirage,Team1ConfidencePickDust2,Team1ConfidencePickNuke,Team1ConfidencePickOverpass,Team1ConfidencePickInferno,Team1ConfidencePickVertigo,Team1ConfidencePickTrain,Team1ConfidencePickCache,Team2ConfidencePickMirage,Team2ConfidencePickDust2,Team2ConfidencePickNuke,Team2ConfidencePickOverpass,Team2ConfidencePickInferno,Team2ConfidencePickVertigo,Team2ConfidencePickTrain,Team2ConfidencePickCache,Team1AverageOppRankMirage,Team1AverageOppRankDust2,Team1AverageOppRankNuke,Team1AverageOppRankOverpass,Team1AverageOppRankInferno,Team1AverageOppRankVertigo,Team1AverageOppRankTrain,Team1AverageOppRankCache,Team2AverageOppRankMirage,Team2AverageOppRankDust2,Team2AverageOppRankNuke,Team2AverageOppRankOverpass,Team2AverageOppRankInferno,Team2AverageOppRankVertigo,Team2AverageOppRankTrain,Team2AverageOppRankCache,Team1PlayersPlusMinosMirage,Team1PlayersPlusMinosDust2,Team1PlayersPlusMinosNuke,Team1PlayersPlusMinosOverpass,Team1PlayersPlusMinosInferno,Team1PlayersPlusMinosVertigo,Team1PlayersPlusMinosTrain,Team1PlayersPlusMinosCache,Team2PlayersPlusMinosMirage,Team2PlayersPlusMinosDust2,Team2PlayersPlusMinosNuke,Team2PlayersPlusMinosOverpass,Team2PlayersPlusMinosInferno,Team2PlayersPlusMinosVertigo,Team2PlayersPlusMinosTrain,Team2PlayersPlusMinosCache,Team1RoundsPlusMinosMirage,Team1RoundsPlusMinosDust2,Team1RoundsPlusMinosNuke,Team1RoundsPlusMinosOverpass,Team1RoundsPlusMinosInferno,Team1RoundsPlusMinosVertigo,Team1RoundsPlusMinosTrain,Team1RoundsPlusMinosCache,Team2RoundsPlusMinosMirage,Team2RoundsPlusMinosDust2,Team2RoundsPlusMinosNuke,Team2RoundsPlusMinosOverpass,Team2RoundsPlusMinosInferno,Team2RoundsPlusMinosVertigo,Team2RoundsPlusMinosTrain,Team2RoundsPlusMinosCache,Team1Winner
59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,0.0,50.0,66.66666666666666,50.0,75.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,17.75,18.428571428571427,12.2,17.875,10.125,23.0,20.333333333333332,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,262.0,78.0,-382.0,-131.0,-142.0,0.0,-131.0,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,-2.0,5.0,11.0,-4.0,12.0,4.0,20.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,0
60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,26,100.0,0.0,66.66666666666666,60.0,75.0,75.0,50.0,0.0,66.66666666666666,60.0,80.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,60.0,100.0,75.0,0.0,0.0,62.5,66.66666666666667,100.0,100.0,100.0,0.0,0.0,0.0,12.666666666666666,0.0,9.2,20.75,24.333333333333332,22.333333333333332,20.2,0.0,35.0,15.25,17.0,79.66666666666667,49.4,2.0,14.75,0.0,0.0,0.0,-88.0,-38.0,-56.0,-49.0,-148.0,0.0,-152.0,62.0,-18.0,0.0,-225.0,-220.0,59.0,0.0,-22.0,0.0,-11.0,52.0,27.0,45.0,-13.0,0.0,0.0,-23.0,25.0,-3.0,-1.0,-12.0,-10.0,0.0,1
61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17,19,33.33333333333333,0.0,33.33333333333333,50.0,42.857142857142854,0.0,100.0,0.0,50.0,50.0,50.0,50.0,71.42857142857143,0.0,100.0,0.0,0.0,0.0,50.0,0.0,66.66666666666667,0.0,0.0,0.0,100.0,71.42857142857143,100.0,0.0,66.66666666666667,0.0,0.0,0.0,38.57142857142857,22.25,23.875,35.75,33.666666666666664,0.0,11.333333333333334,0.0,65.66666666666667,32.666666666666664,39.75,31.4,49.36363636363637,0.0,26.0,0.0,100.0,125.0,8.0,-238.0,54.0,0.0,0.0,0.0,23.0,86.0,-73.0,-96.0,-56.0,0.0,-54.0,0.0,17.0,0.0,4.0,-7.0,11.0,0.0,6.0,0.0,37.0,14.0,5.0,22.0,19.0,0.0,4.0,0.0,0
62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,14,0.0,100.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,0.0,66.66666666666667,100.0,0.0,0.0,0.0,100.0,50.0,33.333333333333336,0.0,0.0,0.0,0.0,40.25,30.142857142857142,27.555555555555557,15.666666666666666,31.555555555555557,30.833333333333332,0.0,0.0,16.0,46.0,26.0,29.4,29.833333333333332,16.666666666666668,34.5,0.0,-6.0,244.0,180.0,-17.0,152.0,-249.0,0.0,0.0,-62.0,80.0,-124.0,0.0,-39.0,0.0,-118.0,0.0,-4.0,6.0,15.0,-19.0,13.0,23.0,0.0,0.0,7.0,9.0,-17.0,-4.0,-5.0,-17.0,5.0,0.0,1
63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30,43,0.0,50.0,50.0,50.0,100.0,0.0,33.33333333333333,0.0,40.0,60.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,50.0,0.0,60.0,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,46.5,32.5,65.83333333333333,0.0,36.166666666666664,29.333333333333332,48.142857142857146,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,282.0,205.0,-184.0,0.0,258.0,0.0,73.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,-8.0,0.0,-8.0,0.0,-22.0,-7.0,14.0,0.0,0
64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43,30,40.0,60.0,33.33333333333333,0.0,50.0,33.33333333333333,57.14285714285714,0.0,0.0,50.0,50.0,50.0,100.0,0.0,33.33333333333333,0.0,0.0,33.333333333333336,33.333333333333336,0.0,50.0,0.0,66.66666666666667,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,50.44444444444444,35.57142857142857,60.714285714285715,0.0,36.166666666666664,35.666666666666664,45.875,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,282.0,205.0,-184.0,0.0,258.0,0.0,73.0,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,-4.0,6.0,-11.0,0.0,-22.0,-1.0,22.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,0
65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55,43,100.0,33.33333333333333,0.0,60.0,50.0,50.0,0.0,0.0,20.0,75.0,25.0,0.0,50.0,33.33333333333333,50.0,0.0,100.0,0.0,50.0,100.0,66.66666666666667,57.142857142857146,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,66.66666666666667,0.0,54.25,46.5,59.833333333333336,40.333333333333336,51.166666666666664,43.875,0.0,0.0,56.55555555555556,45.666666666666664,56.875,0.0,41.0,35.666666666666664,47.142857142857146,0.0,73.0,14.0,244.0,-110.0,116.0,-58.0,0.0,0.0,372.0,319.0,-184.0,0.0,258.0,0.0,73.0,0.0,31.0,0.0,-30.0,6.0,20.0,20.0,0.0,0.0,-40.0,15.0,-24.0,0.0,-7.0,-1.0,17.0,0.0,0
66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,37,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,100.0,50.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,1
67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,27,50.0,20.0,20.0,0.0,100.0,0.0,50.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,0
68,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,45,0.0,50.0,50.0,50.0,100.0,0.0,33.33333333333333,0.0,25.0,57.14285714285714,25.0,0.0,40.0,0.0,100.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,62.5,0.0,0.0,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,63.625,54.3,61.857142857142854,75.0,59.375,0.0,72.8,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,-47.0,57.0,40.0,6.0,-40.0,0.0,23.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,9.0,-1.0,-22.0,-17.0,16.0,0.0,7.0,0.0,0
69,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,33,66.66666666666666,50.0,0.0,50.0,50.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,100.0,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,30.555555555555557,0.0,32.0,31.8,22.571428571428573,22.333333333333332,28.5,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,-41.0,0.0,3.0,9.0,-2.0,-28.0,1.0,0.0,1
70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,40,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,20.0,20.0,0.0,100.0,0.0,50.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,0
71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,30,0.0,0.0,0.0,42.857142857142854,33.33333333333333,33.33333333333333,100.0,0.0,100.0,50.0,0.0,28.57142857142857,75.0,0.0,50.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,60.0,0.0,50.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,54.8,35.4,0.0,44.36363636363637,44.0,43.0,33.2,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,-255.0,186.0,0.0,-513.0,-13.0,0.0,-59.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,-14.0,-13.0,0.0,-8.0,-14.0,-15.0,14.0,0.0,0
72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37,41,66.66666666666666,50.0,0.0,50.0,50.0,33.33333333333333,0.0,0.0,20.0,75.0,25.0,0.0,50.0,33.33333333333333,50.0,0.0,100.0,42.857142857142854,0.0,50.0,0.0,100.0,50.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,66.66666666666667,0.0,69.66666666666667,47.5,0.0,40.0,29.0,41.6,52.0,0.0,56.55555555555556,45.666666666666664,56.875,0.0,41.0,35.666666666666664,47.142857142857146,0.0,179.0,-1.0,0.0,-194.0,84.0,108.0,21.0,0.0,372.0,319.0,-184.0,0.0,258.0,0.0,73.0,0.0,12.0,-4.0,0.0,11.0,-2.0,10.0,-5.0,0.0,-40.0,15.0,-24.0,0.0,-7.0,-1.0,17.0,0.0,1
73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,39,0.0,50.0,50.0,50.0,100.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,42.857142857142854,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,1
74,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,37,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,100.0,50.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,1
75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,71,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,71.42857142857143,0.0,100.0,50.0,0.0,50.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,55.55555555555556,80.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,54.111111111111114,56.36363636363637,48.0,62.0,37.75,0.0,58.5,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,-106.0,-208.0,97.0,-341.0,252.0,0.0,-161.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,16.0,32.0,-1.0,4.0,-9.0,0.0,12.0,0.0,1
76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26,39,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,100.0,50.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,1
77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,37,20.0,75.0,25.0,0.0,50.0,33.33333333333333,50.0,0.0,88.88888888888889,100.0,33.33333333333333,0.0,100.0,50.0,50.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,66.66666666666667,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,56.55555555555556,45.666666666666664,56.875,0.0,41.0,35.666666666666664,47.142857142857146,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,372.0,319.0,-184.0,0.0,258.0,0.0,73.0,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,-40.0,15.0,-24.0,0.0,-7.0,-1.0,17.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,0
78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,80,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,71.42857142857143,0.0,100.0,50.0,0.0,50.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,55.55555555555556,80.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,54.111111111111114,56.36363636363637,48.0,62.0,37.75,0.0,58.5,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,-106.0,-208.0,97.0,-341.0,252.0,0.0,-161.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,16.0,32.0,-1.0,4.0,-9.0,0.0,12.0,0.0,1
79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39,41,88.88888888888889,100.0,33.33333333333333,0.0,100.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,100.0,0.0,33.33333333333333,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,40.0,0.0,100.0,0.0,50.0,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,23.5,20.444444444444443,21.375,30.0,19.0,0.0,22.0,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,154.0,-315.0,0.0,33.0,117.0,0.0,-190.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,-2.0,-43.0,-20.0,-1.0,30.0,0.0,-9.0,0.0,0
80,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,80,100.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,71.42857142857143,0.0,100.0,50.0,0.0,50.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,55.55555555555556,80.0,0.0,0.0,0.0,0.0,0.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,54.111111111111114,56.36363636363637,48.0,62.0,37.75,0.0,58.5,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,-106.0,-208.0,97.0,-341.0,252.0,0.0,-161.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,16.0,32.0,-1.0,4.0,-9.0,0.0,12.0,0.0,0
81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,16,33.33333333333333,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,50.0,0.0,33.33333333333333,0.0,0.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,22.5,47.0,23.7,22.6,21.625,13.5,26.8,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,-62.0,52.0,-124.0,0.0,-39.0,0.0,-138.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,0.0,5.0,-22.0,-13.0,-23.0,-20.0,-16.0,0.0,0
82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,34,88.88888888888889,100.0,33.33333333333333,0.0,100.0,50.0,50.0,0.0,100.0,100.0,100.0,66.66666666666666,0.0,0.0,75.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,50.0,100.0,0.0,0.0,0.0,83.33333333333333,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,21.75,28.142857142857142,29.4,56.5,0.0,25.0,38.44444444444444,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,-383.0,-229.0,-121.0,0.0,0.0,152.0,-172.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,-9.0,28.0,26.0,8.0,0.0,20.0,14.0,0.0,1
83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,46,28,100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,88.88888888888889,100.0,33.33333333333333,0.0,100.0,50.0,50.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,0
84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,38,0.0,100.0,66.66666666666666,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,100.0,50.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,42.857142857142854,0.0,60.0,0.0,100.0,0.0,0.0,22.5,47.0,24.272727272727273,27.25,24.875,16.666666666666668,26.8,0.0,63.8,47.5,0.0,36.333333333333336,26.8,41.6,25.0,0.0,-62.0,52.0,-124.0,0.0,-39.0,0.0,-138.0,0.0,179.0,-1.0,0.0,-362.0,188.0,108.0,-203.0,0.0,0.0,5.0,-19.0,-10.0,-20.0,-17.0,-16.0,0.0,3.0,-4.0,0.0,16.0,-4.0,10.0,-1.0,0.0,1
85,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100,14,66.66666666666666,60.0,80.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,66.66666666666667,100.0,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,35.0,15.25,17.0,79.66666666666667,49.4,2.0,14.75,0.0,20.333333333333332,24.8,0.0,34.0,20.88888888888889,20.2,18.285714285714285,0.0,-152.0,62.0,-18.0,0.0,-225.0,-220.0,59.0,0.0,40.0,-77.0,0.0,0.0,44.0,0.0,-128.0,0.0,0.0,-23.0,25.0,-3.0,-1.0,-12.0,-10.0,0.0,-4.0,40.0,0.0,-2.0,32.0,-11.0,5.0,0.0,0
86,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37,41,0.0,0.0,0.0,42.857142857142854,33.33333333333333,33.33333333333333,100.0,0.0,20.0,75.0,25.0,0.0,50.0,33.33333333333333,50.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,66.66666666666667,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,56.55555555555556,45.666666666666664,56.875,0.0,41.0,35.666666666666664,47.142857142857146,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,372.0,319.0,-184.0,0.0,258.0,0.0,73.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,-40.0,15.0,-24.0,0.0,-7.0,-1.0,17.0,0.0,0
87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,50,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,66.66666666666667,100.0,100.0,100.0,0.0,0.0,0.0,100.0,50.0,33.333333333333336,0.0,33.333333333333336,0.0,100.0,0.0,35.0,15.25,17.0,79.66666666666667,49.4,2.0,14.75,0.0,37.111111111111114,32.166666666666664,41.4,0.0,40.0,31.666666666666668,35.0,0.0,-152.0,62.0,-18.0,0.0,-225.0,-220.0,59.0,0.0,108.0,52.0,-323.0,0.0,-40.0,94.0,-11.0,0.0,0.0,-23.0,25.0,-3.0,-1.0,-12.0,-10.0,0.0,27.0,-7.0,-7.0,0.0,8.0,10.0,2.0,0.0,1
88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33,30,100.0,100.0,50.0,0.0,100.0,100.0,0.0,0.0,20.0,0.0,100.0,60.0,33.33333333333333,0.0,66.66666666666666,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0,60.0,33.333333333333336,0.0,0.0,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,28.22222222222222,0.0,32.0,29.7,22.571428571428573,22.333333333333332,28.5,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,-51.0,0.0,3.0,0.0,-2.0,-28.0,1.0,0.0,0
89,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,29,66.66666666666666,0.0,100.0,100.0,0.0,100.0,100.0,0.0,50.0,50.0,50.0,50.0,71.42857142857143,0.0,100.0,0.0,100.0,0.0,25.0,100.0,50.0,50.0,0.0,0.0,100.0,71.42857142857143,100.0,0.0,66.66666666666667,0.0,0.0,0.0,26.7,0.0,31.444444444444443,63.0,36.333333333333336,15.6,15.5,0.0,65.66666666666667,32.666666666666664,39.75,31.4,49.36363636363637,0.0,26.0,0.0,137.0,0.0,31.0,0.0,108.0,-442.0,0.0,0.0,23.0,86.0,-73.0,-96.0,-56.0,0.0,-54.0,0.0,52.0,0.0,-7.0,7.0,9.0,2.0,10.0,0.0,37.0,14.0,5.0,22.0,19.0,0.0,4.0,0.0,0
